id,income,age,experience_years,city,region,current_job_years,current_house_years,profession,label,is_married_married,is_married_single,house_ownership_norent_noown,house_ownership_owned,house_ownership_rented,car_ownership_no,car_ownership_yes
36,1647748,78,6,292,12,6,12,20,0,True,False,False,False,True,False,True
37,2893051,66,2,240,28,2,13,2,0,False,True,False,True,False,True,False
38,6212610,34,3,112,13,3,12,49,0,False,True,False,False,True,True,False
39,4184636,55,2,17,19,2,10,35,0,False,True,False,False,True,False,True
40,7605049,49,2,167,12,2,12,48,0,False,True,False,False,True,True,False
41,4147391,41,4,251,13,4,10,4,0,False,True,False,False,True,True,False
42,1097554,71,17,68,14,9,12,19,0,False,True,False,False,True,True,False
43,8716053,51,11,286,0,4,10,40,0,True,False,False,False,True,False,True
44,5155377,75,19,219,25,5,12,29,0,False,True,False,False,True,False,True
45,1412296,50,17,175,0,14,10,33,0,False,True,False,False,True,False,True
46,1219054,22,18,231,10,7,12,26,0,False,True,False,False,True,True,False
47,3970273,53,14,263,13,4,12,0,0,False,True,False,False,True,True,False
48,4334503,22,6,249,13,6,14,18,0,False,True,False,True,False,True,False
49,6793519,57,6,66,2,6,11,5,0,False,True,False,False,True,True,False
50,3847938,70,9,130,14,9,13,26,0,False,True,False,False,True,True,False
51,5879597,46,17,35,19,9,11,27,0,False,True,False,False,True,True,False
52,5785401,27,20,13,7,8,13,24,0,False,True,False,False,True,True,False
53,7867670,60,19,46,6,12,13,6,0,False,True,False,False,True,True,False
54,1591827,21,13,148,5,4,12,50,0,False,True,True,False,False,True,False
55,4206929,73,8,120,22,8,11,47,0,False,True,False,False,True,True,False
56,2889220,34,18,212,14,13,14,23,0,False,True,False,False,True,False,True
57,8675283,65,20,121,28,13,13,36,0,False,True,False,False,True,True,False
58,5623318,31,13,290,14,13,11,22,0,False,True,False,False,True,False,True
59,1872855,79,16,140,1,4,13,7,0,False,True,False,False,True,True,False
60,6360531,50,14,217,28,8,13,19,0,False,True,False,False,True,False,True
61,6550448,77,7,80,5,7,13,22,0,False,True,False,False,True,False,True
62,2431771,24,10,199,25,10,12,10,0,True,False,False,False,True,True,False
63,1232057,28,10,34,25,7,13,39,0,False,True,False,True,False,True,False
64,9089173,63,6,198,2,6,12,7,0,False,True,False,False,True,False,True
65,4485772,52,20,209,5,6,10,34,0,False,True,False,False,True,True,False
66,9173731,47,3,115,25,3,12,36,0,False,True,False,False,True,True,False
67,7159687,38,5,130,14,3,11,14,0,False,True,False,False,True,True,False
68,2730986,35,10,223,7,4,14,50,0,False,True,False,False,True,True,False
69,3642957,38,6,143,0,3,14,44,0,False,True,False,False,True,False,True
70,3963382,43,19,314,0,14,14,19,0,False,True,False,False,True,True,False
71,2062048,50,3,34,25,3,11,29,0,False,True,False,False,True,False,True
72,7556569,72,6,237,2,6,11,4,0,False,True,False,False,True,True,False
73,1695876,58,6,43,5,6,13,13,0,False,True,False,False,True,False,True
74,1412296,50,17,175,0,14,10,33,0,False,True,False,False,True,False,True
75,7362882,37,7,57,28,7,12,40,0,True,False,False,False,True,True,False
76,6915072,26,3,121,28,3,12,9,0,False,True,False,False,True,True,False
77,1524812,22,8,6,20,4,13,4,0,True,False,False,False,True,True,False
78,2277429,42,18,12,0,4,14,1,0,False,True,False,False,True,True,False
79,8719218,58,9,201,11,9,11,6,0,False,True,False,False,True,True,False
80,6083790,31,5,254,13,4,11,37,0,False,True,False,False,True,True,False
81,1197375,41,0,281,9,0,11,34,0,False,True,False,False,True,False,True
82,842278,30,18,232,14,3,14,37,0,False,True,False,False,True,False,True
83,4275801,78,8,17,19,3,11,13,0,True,False,False,False,True,False,True
84,6685208,76,17,19,6,14,13,44,0,False,True,False,False,True,True,False
85,8915216,25,19,53,13,5,10,14,0,False,True,False,False,True,True,False
86,7773112,25,2,236,14,2,11,43,0,False,True,False,False,True,False,True
87,1140203,50,18,156,28,13,13,2,0,False,True,False,False,True,True,False
88,8451218,74,1,255,25,1,12,23,0,False,True,False,False,True,True,False
89,270482,35,15,65,13,7,13,0,0,False,True,False,False,True,True,False
90,7816361,28,16,140,1,3,11,44,0,False,True,False,False,True,False,True
91,4485772,52,20,209,5,6,10,34,0,False,True,False,False,True,True,False
92,8782393,22,17,287,0,13,11,13,0,False,True,False,False,True,False,True
93,1753313,60,17,253,17,14,10,22,0,False,True,False,False,True,True,False
94,6382731,51,8,78,27,5,11,46,0,False,True,False,False,True,False,True
95,6881187,23,18,92,25,11,10,47,0,False,True,False,False,True,True,False
96,5820211,73,15,41,2,3,14,16,0,False,True,True,False,False,True,False
97,1684072,73,5,214,5,5,10,23,0,False,True,False,False,True,True,False
98,3120249,33,17,144,14,9,12,2,0,False,True,False,False,True,True,False
99,9591471,61,0,127,13,0,14,23,0,False,True,False,False,True,True,False
100,6588340,29,3,254,13,3,11,2,0,False,True,False,False,True,True,False
101,3663764,40,0,26,22,0,10,15,0,False,True,False,False,True,True,False
102,549784,63,4,217,28,4,13,5,0,False,True,False,True,False,False,True
103,4010634,65,6,259,25,6,10,37,0,False,True,False,False,True,False,True
104,4195302,22,9,100,2,3,11,40,0,False,True,False,False,True,True,False
105,6173989,30,8,261,2,6,11,39,0,False,True,False,False,True,True,False
106,2968373,29,20,237,2,11,12,7,0,False,True,False,False,True,True,False
107,7212880,21,17,107,13,13,12,6,0,False,True,False,False,True,True,False
108,6253358,70,10,212,14,7,11,11,0,False,True,False,False,True,False,True
109,1640008,38,5,190,14,5,12,2,0,False,True,False,False,True,True,False
110,133768,50,20,68,14,10,12,30,0,False,True,False,False,True,True,False
111,1116752,26,10,208,0,3,11,27,0,False,True,False,False,True,False,True
112,8010013,45,11,117,10,7,14,47,0,False,True,False,False,True,True,False
113,8763038,72,13,293,22,13,12,48,0,False,True,False,False,True,True,False
114,4441205,56,0,255,25,0,13,11,0,False,True,False,False,True,True,False
115,7968958,36,15,100,2,3,10,38,0,False,True,False,False,True,False,True
116,733276,30,9,253,17,3,14,26,0,False,True,False,False,True,False,True
117,6360531,50,14,217,28,8,13,19,0,False,True,False,False,True,False,True
118,4572556,38,5,22,2,5,12,36,0,False,True,False,False,True,True,False
119,5446090,46,11,298,0,11,12,42,0,False,True,False,False,True,False,True
120,9385960,75,10,293,22,3,12,21,0,False,True,False,False,True,True,False
121,1752625,41,8,95,25,3,10,4,0,False,True,False,False,True,True,False
122,4806341,79,3,223,7,3,13,14,0,False,True,False,False,True,True,False
123,2009387,53,18,89,28,12,13,19,0,False,True,False,False,True,True,False
124,904634,73,19,243,6,7,12,0,0,False,True,False,False,True,True,False
125,3659209,53,5,262,14,5,12,2,0,False,True,False,False,True,False,True
126,7182357,43,14,58,2,6,10,38,0,False,True,False,False,True,True,False
127,8492508,67,18,82,13,12,13,9,0,False,True,False,False,True,True,False
128,2154544,45,5,42,2,4,14,27,0,False,True,False,False,True,True,False
129,2521525,49,20,181,28,8,10,11,0,False,True,False,False,True,True,False
130,3469231,42,12,252,7,12,14,45,0,False,True,False,False,True,True,False
131,4545563,69,0,104,25,0,11,17,0,False,True,False,False,True,False,True
132,7269037,69,10,159,2,10,12,16,0,False,True,False,False,True,True,False
133,1742621,75,17,169,22,3,12,14,0,True,False,False,False,True,False,True
134,7059372,43,4,309,25,4,13,32,0,True,False,False,True,False,True,False
135,315735,37,3,43,5,3,10,29,0,False,True,False,False,True,True,False
136,2987685,59,6,28,25,6,10,47,0,False,True,False,False,True,False,True
137,8466152,61,17,62,10,3,14,33,0,False,True,False,False,True,True,False
138,3830939,53,3,277,7,3,11,8,0,False,True,False,False,True,False,True
139,4032380,50,6,219,25,6,13,20,0,False,True,False,False,True,True,False
140,8760061,30,19,186,25,12,14,33,0,False,True,False,False,True,True,False
141,1969474,65,12,201,11,12,12,18,0,False,True,False,False,True,True,False
142,5216436,41,4,155,13,4,12,39,0,False,True,False,False,True,True,False
143,3834016,27,7,107,13,7,10,23,0,False,True,False,False,True,True,False
144,5462549,50,4,58,2,4,14,34,0,True,False,False,False,True,True,False
145,3805380,31,15,96,25,6,12,25,0,False,True,False,False,True,True,False
146,6666406,79,4,252,7,4,12,27,0,False,True,False,False,True,True,False
147,7847940,64,16,182,14,10,11,14,0,False,True,False,False,True,False,True
148,3847283,53,20,278,28,11,14,36,0,False,True,False,False,True,False,True
149,147127,79,0,279,20,0,12,14,0,False,True,False,False,True,False,True
150,728304,33,11,157,25,5,13,16,0,False,True,False,False,True,False,True
151,1854968,27,19,277,7,3,14,23,0,False,True,False,False,True,True,False
152,4262611,57,0,103,28,0,10,5,0,False,True,False,False,True,True,False
153,7797664,66,15,58,2,13,11,37,0,False,True,False,False,True,True,False
154,1211333,32,14,158,5,13,14,2,0,False,True,False,False,True,True,False
155,3859838,62,13,31,28,7,13,27,0,False,True,False,False,True,False,True
156,3375231,62,9,185,25,9,11,8,0,False,True,False,False,True,True,False
157,2703393,34,17,1,24,13,13,6,0,False,True,True,False,False,True,False
158,2915841,52,7,104,25,3,12,20,0,False,True,False,False,True,True,False
159,2605652,55,20,176,0,9,14,45,0,False,True,False,True,False,True,False
160,2101952,46,18,39,28,7,14,47,0,False,True,False,False,True,False,True
161,8163990,40,6,20,0,6,11,5,0,False,True,True,False,False,False,True
162,7834876,26,9,271,1,9,14,48,0,True,False,False,False,True,True,False
163,7438038,33,6,288,0,6,12,39,0,False,True,True,False,False,True,False
164,874408,47,18,52,7,3,11,8,0,False,True,False,False,True,True,False
165,5031104,67,1,120,22,1,10,0,0,False,True,False,False,True,True,False
166,8451099,70,4,159,2,4,13,17,0,False,True,False,False,True,False,True
167,2307941,32,18,89,28,13,10,17,0,False,True,True,False,False,True,False
168,9204815,52,2,188,25,2,10,6,0,False,True,False,False,True,False,True
169,4054318,74,3,260,14,3,11,50,0,False,True,False,False,True,True,False
170,7400525,71,0,131,14,0,11,28,0,False,True,False,False,True,False,True
171,8416838,61,16,144,14,9,11,13,0,False,True,False,False,True,False,True
172,5992073,22,14,63,1,6,10,31,0,False,True,False,False,True,True,False
173,842194,27,16,107,13,10,11,21,0,False,True,False,False,True,True,False
174,6304775,21,13,77,11,7,11,35,0,False,True,False,False,True,True,False
175,1344610,65,7,32,28,3,11,18,0,False,True,False,False,True,True,False
176,7492021,55,19,242,0,4,13,1,0,False,True,False,False,True,True,False
177,2442625,67,9,109,0,7,12,24,0,True,False,False,False,True,False,True
178,3289057,78,14,65,13,13,12,49,0,True,False,False,False,True,False,True
179,1281960,24,8,275,2,8,13,39,0,False,True,False,False,True,True,False
180,2535189,74,6,232,14,3,12,1,0,True,False,False,False,True,True,False
181,290909,43,8,167,12,5,13,39,0,False,True,False,False,True,True,False
182,6506739,50,4,3,6,4,11,39,0,False,True,False,False,True,True,False
183,7466449,64,11,165,20,10,13,12,0,False,True,False,False,True,False,True
184,3642033,32,17,95,25,7,11,23,0,False,True,False,False,True,True,False
185,7906689,22,5,31,28,5,12,19,0,False,True,False,False,True,True,False
186,3181351,52,2,305,14,2,12,48,0,False,True,False,False,True,True,False
187,5764547,21,8,294,12,7,10,36,0,False,True,False,False,True,True,False
188,5647627,46,2,257,22,2,11,37,0,False,True,False,False,True,True,False
189,7146402,23,20,125,15,4,14,33,0,False,True,False,False,True,True,False
190,1545384,35,14,256,2,14,11,1,0,False,True,False,False,True,True,False
191,7086647,24,4,15,22,4,14,21,0,True,False,False,False,True,True,False
192,7779791,22,0,60,20,0,12,6,0,False,True,False,False,True,True,False
193,2436593,54,19,137,2,6,13,24,0,False,True,False,False,True,True,False
194,1023932,70,0,91,22,0,11,42,0,False,True,False,False,True,False,True
195,7247143,55,2,218,0,2,11,33,0,False,True,True,False,False,False,True
196,5891297,51,9,310,14,9,10,20,0,False,True,False,False,True,True,False
197,9054593,53,7,121,28,7,10,14,0,False,True,False,False,True,False,True
198,1648740,77,14,128,20,6,13,29,0,False,True,False,False,True,True,False
199,5736165,57,1,203,1,1,10,21,0,False,True,False,False,True,True,False
200,2167931,58,13,91,22,9,11,42,0,True,False,False,False,True,True,False
201,1969961,51,9,17,19,9,12,16,0,True,False,False,False,True,False,True
202,2566021,39,17,290,14,3,10,4,0,True,False,False,False,True,True,False
203,1800877,21,10,210,0,5,13,43,0,True,False,False,False,True,False,True
204,3540135,78,4,121,28,4,11,6,0,False,True,False,False,True,True,False
205,2709078,60,4,167,12,4,12,13,0,False,True,False,False,True,True,False
206,7101109,34,0,278,28,0,10,16,0,False,True,False,False,True,True,False
207,8284930,27,17,16,14,8,11,12,0,False,True,False,False,True,True,False
208,8497305,70,11,263,13,8,10,30,0,False,True,False,False,True,True,False
209,6565294,56,11,31,28,11,14,9,0,False,True,False,False,True,True,False
210,496449,44,12,91,22,10,10,2,0,False,True,False,False,True,True,False
211,2637176,68,4,215,23,4,12,26,0,False,True,False,False,True,True,False
212,9561442,52,7,220,18,7,11,14,0,False,True,False,False,True,True,False
213,2545624,55,19,284,6,12,11,22,0,False,True,False,False,True,True,False
214,8212954,70,7,33,28,5,14,46,0,False,True,False,False,True,True,False
215,3209912,57,8,168,28,8,12,20,0,False,True,False,False,True,True,False
216,859651,29,14,181,28,8,13,12,0,False,True,False,False,True,False,True
217,1412296,50,17,175,0,14,10,33,0,False,True,False,False,True,False,True
218,3455508,34,6,294,12,6,10,35,0,False,True,False,False,True,True,False
219,5532605,23,19,31,28,6,14,44,0,False,True,False,True,False,True,False
220,714169,44,0,305,14,0,11,30,0,False,True,False,False,True,False,True
221,9397962,58,3,255,25,3,14,40,0,True,False,False,False,True,True,False
222,6389996,32,16,128,20,7,11,6,0,False,True,False,False,True,True,False
223,7524377,76,19,247,25,5,13,23,0,False,True,False,False,True,True,False
224,408434,34,8,285,23,4,12,7,0,False,True,False,False,True,False,True
225,8280263,28,16,5,16,14,11,25,0,False,True,False,False,True,True,False
226,1739250,29,3,52,7,3,11,40,0,False,True,False,False,True,True,False
227,6427114,71,12,178,22,4,10,8,0,False,True,False,False,True,True,False
228,796965,39,19,221,20,11,12,47,0,False,True,False,False,True,True,False
229,8344425,79,17,103,28,3,13,29,0,False,True,False,False,True,True,False
230,5296773,34,3,236,14,3,13,23,0,False,True,False,False,True,True,False
231,9176670,69,12,56,11,6,12,5,0,False,True,False,False,True,True,False
232,9157379,72,13,6,20,9,10,17,0,False,True,False,False,True,False,True
233,1026972,64,1,272,28,1,13,46,0,False,True,False,False,True,True,False
234,1708734,69,11,253,17,11,11,28,0,True,False,False,False,True,False,True
235,2162328,52,7,27,25,7,12,3,0,False,True,False,False,True,True,False
236,9299383,56,15,266,25,8,12,33,0,False,True,False,False,True,True,False
237,2296270,52,14,187,10,6,13,19,0,False,True,False,False,True,False,True
238,1827312,59,7,167,12,7,12,33,0,True,False,False,False,True,True,False
239,5543622,77,14,53,13,4,10,34,0,False,True,False,True,False,False,True
240,1265890,57,0,306,28,0,14,48,0,False,True,False,False,True,True,False
241,9879257,35,8,128,20,4,10,47,0,False,True,False,False,True,False,True
242,1406948,44,5,43,5,5,10,34,0,False,True,False,False,True,False,True
243,1551179,24,19,10,26,9,14,19,0,False,True,False,False,True,True,False
244,1509614,25,0,312,0,0,13,24,0,True,False,False,False,True,False,True
245,6932717,37,0,187,10,0,13,21,0,False,True,False,False,True,True,False
246,9259353,37,18,29,28,12,11,36,0,False,True,False,False,True,True,False
247,5199470,28,16,143,0,4,14,39,0,False,True,False,False,True,True,False
248,3722050,73,12,162,28,11,13,33,0,False,True,False,False,True,True,False
249,4403214,50,19,138,25,4,12,44,0,False,True,False,False,True,True,False
250,801797,45,16,209,5,10,14,24,0,False,True,False,False,True,True,False
251,4031882,35,4,213,0,4,10,44,0,False,True,False,False,True,False,True
252,1464792,65,10,107,13,10,12,48,0,False,True,False,True,False,True,False
253,6552503,21,15,34,25,3,11,17,0,True,False,False,False,True,False,True
254,1572647,34,9,188,25,9,10,17,0,False,True,True,False,False,False,True
255,6598797,60,18,98,6,4,11,13,0,True,False,False,False,True,True,False
256,103611,41,16,9,25,10,14,6,0,True,False,False,False,True,True,False
257,8217987,56,13,161,14,8,14,27,0,False,True,False,False,True,False,True
258,4733565,41,19,275,2,8,13,15,0,False,True,False,False,True,True,False
259,5284075,50,16,113,2,11,13,11,0,False,True,False,False,True,False,True
260,7310808,41,15,209,5,3,14,24,0,True,False,False,False,True,True,False
261,3604307,22,0,41,2,0,13,26,0,False,True,False,False,True,True,False
262,2340263,51,6,95,25,6,12,43,0,False,True,False,True,False,False,True
263,4328788,70,11,160,12,7,10,35,0,False,True,False,False,True,True,False
264,9867208,21,3,288,0,3,10,36,0,False,True,False,False,True,True,False
265,8129321,22,16,292,12,13,12,37,0,False,True,False,False,True,True,False
266,1920103,31,6,128,20,6,12,1,0,False,True,False,False,True,True,False
267,3520592,22,7,95,25,7,14,44,0,False,True,False,False,True,True,False
268,4195478,52,12,225,7,5,13,5,0,False,True,False,True,False,True,False
269,1797876,76,20,91,22,11,14,33,0,False,True,True,False,False,True,False
270,9850294,34,17,291,22,5,12,43,0,False,True,False,False,True,True,False
271,330553,69,10,91,22,10,10,9,0,False,True,False,False,True,False,True
272,4004905,44,1,122,11,1,14,23,0,False,True,False,False,True,True,False
273,6010140,75,15,129,19,9,10,22,0,False,True,False,False,True,False,True
274,2252443,77,0,67,3,0,11,45,0,False,True,False,False,True,True,False
275,6322028,43,7,283,6,7,10,3,0,False,True,False,False,True,True,False
276,9078449,79,10,75,2,8,10,18,0,False,True,False,True,False,False,True
277,6189149,30,0,294,12,0,14,31,0,False,True,True,False,False,True,False
278,7977722,69,19,194,6,14,12,25,0,True,False,False,False,True,True,False
279,9349211,56,10,262,14,4,13,47,0,False,True,True,False,False,True,False
280,1041253,64,16,222,22,10,14,6,0,False,True,False,False,True,True,False
281,1732603,71,4,290,14,4,11,25,0,False,True,False,False,True,True,False
282,8064081,55,18,52,7,9,14,43,0,False,True,False,False,True,False,True
283,5557295,29,2,309,25,2,13,39,0,False,True,False,False,True,True,False
284,1154849,58,12,80,5,6,13,39,0,False,True,False,False,True,True,False
285,3118300,77,10,194,6,9,14,19,0,False,True,False,False,True,True,False
286,8261806,70,6,183,11,6,11,27,0,False,True,False,False,True,True,False
287,5125951,56,10,210,0,7,13,37,0,False,True,False,False,True,False,True
288,1929764,45,5,96,25,3,12,26,0,False,True,False,False,True,True,False
289,2590772,53,17,183,11,10,14,24,0,False,True,False,False,True,True,False
290,6145246,32,3,3,6,3,14,22,0,False,True,False,False,True,False,True
291,9676479,48,17,257,22,14,14,1,0,True,False,False,False,True,True,False
292,9345456,35,12,222,22,7,10,11,0,True,False,False,False,True,False,True
293,9165973,37,14,22,2,11,11,16,0,False,True,True,False,False,False,True
294,2045384,52,5,297,22,5,10,20,0,False,True,False,False,True,True,False
295,5467538,32,19,32,28,13,12,50,0,False,True,False,False,True,False,True
296,656817,73,1,0,0,1,12,12,0,False,True,False,False,True,True,False
297,557489,41,6,84,0,6,11,23,0,False,True,False,False,True,True,False
298,9644741,45,2,19,6,2,10,24,0,False,True,False,False,True,True,False
299,1053988,73,6,211,14,6,13,43,0,False,True,False,True,False,True,False
300,4324181,21,11,245,23,11,11,3,0,False,True,False,False,True,True,False
301,2622163,34,8,111,1,4,12,37,0,False,True,False,False,True,False,True
302,6593030,78,15,68,14,11,12,5,0,False,True,False,False,True,True,False
303,4705172,62,4,63,1,4,12,0,0,False,True,False,False,True,True,False
304,2065698,24,10,71,28,5,11,33,0,False,True,False,False,True,False,True
305,7503211,57,6,126,13,6,10,26,0,False,True,False,False,True,True,False
306,2711008,50,1,200,2,1,12,13,0,False,True,True,False,False,True,False
307,6058793,45,0,240,28,0,12,28,0,False,True,False,False,True,True,False
308,5467538,32,19,32,28,13,12,50,0,False,True,False,False,True,False,True
309,1857913,64,16,282,5,6,11,13,0,False,True,False,True,False,False,True
310,8200302,36,13,267,8,5,11,31,0,False,True,False,True,False,True,False
311,3022992,68,5,192,25,5,14,13,0,False,True,False,False,True,True,False
312,2877970,37,8,170,0,4,13,47,0,False,True,False,False,True,True,False
313,8593318,75,20,134,6,7,13,42,0,False,True,False,True,False,True,False
314,6787542,22,0,231,10,0,12,28,0,False,True,True,False,False,True,False
315,3715456,59,2,111,1,2,12,10,0,False,True,False,False,True,True,False
316,6118570,53,14,78,27,14,13,49,0,True,False,False,False,True,True,False
317,2653315,76,8,310,14,8,12,42,0,True,False,False,False,True,True,False
318,3333976,75,18,98,6,5,14,30,0,False,True,False,False,True,True,False
319,316356,57,10,111,1,10,13,4,0,False,True,False,False,True,True,False
320,8273281,39,1,89,28,1,12,44,0,False,True,False,False,True,True,False
321,4297196,37,4,180,28,4,11,9,0,True,False,False,False,True,False,True
322,706221,44,9,91,22,9,13,6,0,False,True,False,False,True,True,False
323,3737014,47,7,177,28,7,14,19,0,False,True,False,False,True,True,False
324,4206929,73,8,120,22,8,11,47,0,False,True,False,False,True,True,False
325,3933458,23,15,283,6,8,13,27,0,False,True,False,False,True,True,False
326,9872943,78,16,310,14,14,13,41,0,False,True,False,True,False,True,False
327,9627469,48,17,11,20,6,14,19,0,True,False,False,False,True,True,False
328,3102332,21,12,96,25,12,14,40,0,False,True,False,False,True,True,False
329,6060465,49,11,236,14,10,14,31,0,True,False,False,False,True,False,True
330,4762371,72,18,187,10,5,12,12,0,False,True,False,False,True,True,False
331,9480069,64,2,293,22,2,10,7,0,False,True,False,False,True,True,False
332,6140060,63,5,6,20,5,13,18,0,False,True,False,False,True,True,False
333,4479372,22,14,244,28,5,13,2,0,False,True,False,False,True,True,False
334,2654218,55,15,48,20,14,14,49,0,False,True,True,False,False,True,False
335,7461869,51,10,134,6,10,10,29,0,False,True,False,False,True,False,True
336,5991825,58,17,315,23,3,10,46,0,False,True,False,False,True,True,False
337,5311549,56,12,85,14,8,11,5,0,False,True,False,False,True,True,False
338,4421612,79,20,252,7,8,11,24,0,False,True,False,False,True,True,False
339,8840479,60,12,307,25,11,14,37,0,False,True,False,False,True,True,False
340,9317664,62,8,185,25,8,12,14,0,False,True,False,False,True,False,True
341,8692016,22,10,117,10,8,13,27,0,False,True,False,False,True,False,True
342,5665869,51,4,0,0,4,13,41,0,False,True,False,False,True,True,False
343,1765870,39,11,149,23,11,10,22,0,False,True,False,True,False,True,False
344,5176250,42,14,52,7,6,14,1,0,False,True,False,False,True,True,False
345,5055002,48,1,106,11,1,11,4,0,False,True,False,False,True,True,False
346,4001896,70,1,64,25,1,14,28,0,False,True,False,False,True,True,False
347,893850,73,2,166,12,2,13,30,0,False,True,False,False,True,False,True
348,110031,34,4,23,28,4,13,13,0,False,True,False,False,True,True,False
349,9289721,39,5,58,2,5,14,5,0,False,True,False,False,True,True,False
350,5098928,71,17,76,2,4,11,30,0,False,True,False,False,True,True,False
351,2152981,77,14,29,28,11,10,48,0,False,True,False,False,True,False,True
352,831249,75,8,35,19,8,11,5,0,False,True,False,False,True,True,False
353,9672890,40,13,104,25,7,13,9,0,False,True,False,False,True,False,True
354,4067636,48,5,185,25,3,12,38,0,False,True,False,True,False,True,False
355,651925,79,5,28,25,4,12,39,0,False,True,False,False,True,True,False
356,4655395,63,18,62,10,10,11,8,0,True,False,False,True,False,True,False
357,5692330,78,9,170,0,9,14,38,0,False,True,False,False,True,True,False
358,9669201,59,2,312,0,2,14,10,0,False,True,False,False,True,True,False
359,2531017,43,16,171,14,13,13,45,0,False,True,False,False,True,True,False
360,1106260,39,8,241,4,8,10,5,0,False,True,False,True,False,True,False
361,6105859,44,18,267,8,10,14,17,0,False,True,False,False,True,True,False
362,8666033,52,1,306,28,1,12,39,0,True,False,False,False,True,True,False
363,6501844,79,14,53,13,13,14,21,0,False,True,False,False,True,False,True
364,5311549,56,12,85,14,8,11,5,0,False,True,False,False,True,True,False
365,8415149,30,19,76,2,3,10,4,0,True,False,False,False,True,True,False
366,4283018,74,13,141,6,3,13,30,0,False,True,False,False,True,True,False
367,9627469,48,17,11,20,6,14,19,0,True,False,False,False,True,True,False
368,9658695,74,19,224,28,8,11,22,0,False,True,False,False,True,True,False
369,908803,22,18,195,13,3,14,31,0,False,True,False,False,True,True,False
370,8524690,38,7,139,20,7,12,15,0,False,True,False,False,True,False,True
371,672968,68,18,137,2,5,12,49,0,True,False,False,False,True,True,False
372,1088718,60,5,289,1,5,10,46,0,False,True,False,False,True,False,True
373,6641767,35,1,268,11,1,10,45,0,True,False,False,False,True,True,False
374,2740278,65,4,290,14,4,10,10,0,False,True,False,False,True,True,False
375,7303669,53,17,224,28,9,12,2,0,True,False,False,False,True,False,True
376,9799212,61,20,262,14,5,10,12,0,False,True,False,False,True,True,False
377,3568477,68,15,50,13,5,13,3,0,False,True,False,False,True,True,False
378,6889369,27,9,136,25,4,12,10,0,False,True,False,False,True,True,False
379,6410485,75,7,286,0,7,10,4,0,False,True,False,False,True,False,True
380,3099933,71,15,208,0,3,12,37,0,True,False,False,False,True,True,False
381,5028396,38,16,157,25,4,10,25,0,False,True,False,False,True,True,False
382,5223754,56,3,258,17,3,13,33,0,False,True,False,False,True,True,False
383,416754,26,6,287,0,4,12,27,0,False,True,False,False,True,True,False
384,3352999,54,16,56,11,14,11,15,0,False,True,False,False,True,True,False
